Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2019-04-08 00:00:00-04:00,28.81972552694827,28.99527745669001,28.595409999039173,28.9270076751709,2375100,0.0,0.0
2019-04-09 00:00:00-04:00,28.653927060526524,28.770962301942983,28.215049090691913,28.380847930908203,2355300,0.0,0.0
2019-04-10 00:00:00-04:00,28.488125984716184,28.614914307985362,28.166281421342603,28.429609298706055,2598100,0.0,0.0
2019-04-11 00:00:00-04:00,28.137024944972705,28.39059973973928,27.600616081354648,27.785921096801758,3409900,0.0,0.0
2019-04-12 00:00:00-04:00,28.185791755415103,28.478378948990066,27.55185562632095,27.59086799621582,2752800,0.0,0.0
2019-04-15 00:00:00-04:00,27.678643595680686,27.698149781676506,26.888661664972787,27.054460525512695,4164500,0.0,0.0
2019-04-16 00:00:00-04:00,27.11297695404111,27.269022720033487,26.722862539060166,27.034954071044922,4094300,0.0,0.0
2019-04-17 00:00:00-04:00,27.2885289058356,27.883454551314202,26.986190466751903,27.034954071044922,5016000,0.0,0.0
2019-04-18 00:00:00-04:00,26.6838478305209,26.732611427143812,25.074623098997243,26.00114631652832,9476200,0.0,0.0
2019-04-22 00:00:00-04:00,25.864606933442676,27.54209959550188,25.864606933442676,27.444570541381836,6241200,0.0,0.0
2019-04-23 00:00:00-04:00,27.386054186951224,28.205295275210567,27.386054186951224,27.824934005737305,4784800,0.0,0.0
2019-04-24 00:00:00-04:00,27.785923005723056,27.834688465881463,27.064210937287505,27.425067901611328,3391200,0.0,0.0
2019-04-25 00:00:00-04:00,27.347048255371597,27.347048255371597,26.34250198001243,26.440031051635742,3153400,0.0,0.0
2019-04-26 00:00:00-04:00,26.381509892343026,26.5765680163645,26.176700536311397,26.244970321655273,2257700,0.0,0.0
2019-04-29 00:00:00-04:00,26.157193589786182,26.274228832831714,25.82559590473794,26.186452865600586,2298600,0.0,0.0
2019-04-30 00:00:00-04:00,26.049912094683826,26.352252371743468,25.71831626149721,26.020654678344727,3270000,0.0,0.0
2019-05-01 00:00:00-04:00,26.040157695402183,26.43027203424096,25.337950025280477,25.35745620727539,3681900,0.0,0.0
2019-05-02 00:00:00-04:00,25.240421022582918,25.728064412093662,25.083400535718436,25.289186477661133,2917100,0.0,0.0
2019-05-03 00:00:00-04:00,25.58177483113694,26.16694734067661,25.406222892253826,26.020654678344727,3375900,0.0,0.0
2019-05-06 00:00:00-04:00,25.308692386835332,25.357455981175917,24.655250177527325,25.26968002319336,4081500,0.0,0.0
2019-05-07 00:00:00-04:00,24.977095716212514,25.084376000011215,24.382170168825347,24.557722091674805,4020300,0.0,0.0
2019-05-08 00:00:00-04:00,24.411427810620978,24.80154213519778,24.060323988395936,24.079830169677734,3304000,0.0,0.0
2019-05-09 00:00:00-04:00,23.796997641039976,24.284641042947403,23.289848056605386,24.19686508178711,2633800,0.0,0.0
2019-05-10 00:00:00-04:00,24.118840498046236,24.68450672965508,23.670209493072104,24.421180725097656,3551000,0.0,0.0
2019-05-13 00:00:00-04:00,23.728727246097897,24.04081871757875,23.37762341057599,23.93353843688965,4367000,0.0,0.0
2019-05-14 00:00:00-04:00,24.177361470942024,24.84055495447396,24.089585507198738,24.391923904418945,4318500,0.0,0.0
2019-05-15 00:00:00-04:00,24.03106695789521,24.518710374152576,23.92671278474913,24.391923904418945,2739700,0.0,0.0
2019-05-16 00:00:00-04:00,24.50896167011249,24.611368219620136,24.060330539745067,24.362668991088867,2237900,0.0,0.0
2019-05-17 00:00:00-04:00,23.992056490754536,24.38217085234973,23.748234782231037,23.894527435302734,3227200,0.0,0.0
2019-05-20 00:00:00-04:00,23.728726704774537,24.265133676618714,23.26058950823287,23.39712905883789,3289200,0.0,0.0
2019-05-21 00:00:00-04:00,23.689719278347365,24.250508119882976,23.2996030370209,24.128597259521484,2769600,0.0,0.0
2019-05-22 00:00:00-04:00,23.992054990198497,24.138347634120485,23.445894918124193,23.64095115661621,2198400,0.0,0.0
2019-05-23 00:00:00-04:00,23.309353802494627,23.309353802494627,22.495964980510383,22.665664672851562,3338100,0.0,0.0
2019-05-24 00:00:00-04:00,22.87047962121442,23.016772291029948,22.40234047350762,22.44135284423828,3783400,0.0,0.0
2019-05-28 00:00:00-04:00,22.470606039241368,22.5486288993688,21.861051863179632,21.992713928222656,3632900,0.0,0.0
2019-05-29 00:00:00-04:00,21.680626031829284,21.953707017021515,21.40754690684908,21.90494155883789,2261000,0.0,0.0
2019-05-30 00:00:00-04:00,21.856176577172487,21.914693263076177,20.968665756750244,21.08570098876953,3410000,0.0,0.0
2019-05-31 00:00:00-04:00,20.734598210581133,20.84188035705354,20.500529594814786,20.66632843017578,2721000,0.0,0.0
2019-06-03 00:00:00-04:00,20.529785475033346,21.134464082403202,20.305469967546085,20.978418350219727,3181000,0.0,0.0
2019-06-04 00:00:00-04:00,21.13446520556506,21.680625297232137,20.94916019116996,21.349027633666992,3593400,0.0,0.0
2019-06-05 00:00:00-04:00,21.475816878655895,21.505074293613657,20.520036212320186,20.841880798339844,5820500,0.0,0.0
2019-06-06 00:00:00-04:00,20.919904329688094,21.436805185789638,20.685833841394,21.036937713623047,4244700,0.0,0.0
2019-06-07 00:00:00-04:00,20.997924577676947,21.095451765345825,20.402999059795107,20.91014862060547,3970900,0.0,0.0
2019-06-10 00:00:00-04:00,21.056439262368258,21.566514887995318,21.02717999271954,21.04668617248535,3989900,0.0,0.0
2019-06-11 00:00:00-04:00,21.846421184042555,21.94395022374599,21.124709266575866,21.134462356567383,3015200,0.0,0.0
2019-06-12 00:00:00-04:00,20.96866655068209,21.10520610969777,20.559046013423078,20.646821975708008,2638500,0.0,0.0
2019-06-13 00:00:00-04:00,20.78336487080587,21.360735696286497,20.578555499406978,21.261255264282227,2923800,0.0,0.0
2019-06-14 00:00:00-04:00,20.968668089556385,21.592851102535768,20.77360996789427,21.192983627319336,3210700,0.0,0.0
2019-06-17 00:00:00-04:00,20.99792633769987,21.446557391258427,20.676081754865073,21.114959716796875,3228900,0.0,0.0
2019-06-18 00:00:00-04:00,21.48556897577139,22.51937246782447,21.14421822210697,21.98296546936035,4550800,0.0,0.0
2019-06-19 00:00:00-04:00,22.109755847778345,22.46085975484218,21.748898847716926,21.84642791748047,2708100,0.0,0.0
2019-06-20 00:00:00-04:00,22.490113753132665,22.675418771479386,21.904941283761765,21.953706741333008,2519300,0.0,0.0
2019-06-21 00:00:00-04:00,22.031727927298498,22.178020568393453,21.631860506873416,22.041481018066406,2947700,0.0,0.0
2019-06-24 00:00:00-04:00,21.973215845819887,22.13218772423551,21.612358852662805,21.670875549316406,2198400,0.0,0.0
2019-06-25 00:00:00-04:00,21.680622487712924,22.295054138901712,21.407543407372767,21.992713928222656,2568300,0.0,0.0
2019-06-26 00:00:00-04:00,22.20728295939146,22.807084174262556,22.109753898227645,22.63640785217285,2578500,0.0,0.0
2019-06-27 00:00:00-04:00,22.70467653708082,22.811956816183763,22.348697091422974,22.558382034301758,2625300,0.0,0.0
2019-06-28 00:00:00-04:00,22.52912636802304,22.841217859078025,22.28530465810983,22.831464767456055,2910100,0.0,0.0
2019-07-01 00:00:00-04:00,23.085039892807586,23.26059182404151,22.21703518860881,22.353574752807617,3419900,0.0,0.0
2019-07-02 00:00:00-04:00,22.363328924809487,22.904613452189718,22.100001015238757,22.724184036254883,3259000,0.0,0.0
2019-07-03 00:00:00-04:00,22.655912203034422,22.86072340092544,21.812289333629433,22.13901138305664,3189200,0.0,0.0
2019-07-05 00:00:00-04:00,21.700130500418865,22.670541649155542,21.670871227820676,22.558382034301758,2291900,0.0,0.0
2019-07-08 00:00:00-04:00,22.373078521499433,22.53887734307917,21.66111778165006,21.74889373779297,3451300,0.0,0.0
2019-07-09 00:00:00-04:00,21.163727744631437,21.70013482774933,20.63707189411227,21.670875549316406,4720900,0.0,0.0
2019-07-10 00:00:00-04:00,21.904940690435478,22.387708476148322,21.59284921128097,22.05123519897461,3425000,0.0,0.0
2019-07-11 00:00:00-04:00,21.758647551277438,22.03660413489253,21.436802988133017,21.943952560424805,3323600,0.0,0.0
2019-07-12 00:00:00-04:00,21.953705061367064,22.246290343556975,21.812288035550132,22.041481018066406,2217000,0.0,0.0
2019-07-15 00:00:00-04:00,22.217033691338816,22.65591162963432,22.11950464053584,22.597394943237305,3320900,0.0,0.0
2019-07-16 00:00:00-04:00,22.675418802891713,23.333736669213444,22.519373058871565,22.743688583374023,2881500,0.0,0.0
2019-07-17 00:00:00-04:00,22.74368731507166,22.792452769991048,22.256043927149157,22.57788848876953,3304800,0.0,0.0
2019-07-18 00:00:00-04:00,22.33406825600766,24.021314042156195,21.963460075432874,22.831464767456055,10617100,0.0,0.0
2019-07-19 00:00:00-04:00,22.78270110374007,23.19232164961937,22.304810776916224,22.53887939453125,4645200,0.0,0.0
2019-07-22 00:00:00-04:00,22.607148406329213,22.811957742194778,22.13413371128929,22.412090301513672,3719200,0.0,0.0
2019-07-23 00:00:00-04:00,22.587644746927108,22.97775913992343,22.295059417232903,22.382835388183594,3088400,0.0,0.0
2019-07-24 00:00:00-04:00,22.363328490732748,23.01677077575511,22.270675046453245,22.977758407592773,2951300,0.0,0.0
2019-07-25 00:00:00-04:00,22.8997368836834,23.04602955250638,22.041485195766285,22.285306930541992,3893100,0.0,0.0
2019-07-26 00:00:00-04:00,22.2853029308995,22.724180858601073,22.070738652269874,22.558382034301758,2506700,0.0,0.0
2019-07-29 00:00:00-04:00,22.490113120651028,22.987509612617583,22.334067381235474,22.54863166809082,2393900,0.0,0.0
2019-07-30 00:00:00-04:00,22.334068242503978,22.470609664916992,22.01710113593566,22.470609664916992,2865600,0.0,0.0
2019-07-31 00:00:00-04:00,22.480360383420322,22.665665399473863,21.865930507322346,21.934200286865234,2763800,0.0,0.0
2019-08-01 00:00:00-04:00,21.719638025171484,21.89518995119201,20.481023311770667,20.802867889404297,4783900,0.0,0.0
2019-08-02 00:00:00-04:00,20.62731549558853,20.79799180210981,19.808074432879852,20.19818878173828,3516600,0.0,0.0
2019-08-05 00:00:00-04:00,19.720296903220202,19.765161491434455,19.057103493020193,19.652027130126953,3982200,0.0,0.0
2019-08-06 00:00:00-04:00,19.72029537117041,19.847083677246506,18.871797028342126,19.39845085144043,3781100,0.0,0.0
2019-08-07 00:00:00-04:00,19.047355322257932,19.144882531745974,18.676745229439156,19.096118927001953,2949000,0.0,0.0
2019-08-08 00:00:00-04:00,19.300927631094016,19.739805596936804,19.193645482455718,19.622772216796875,2980800,0.0,0.0
2019-08-09 00:00:00-04:00,19.35944093405193,19.46672120370852,18.6864926052437,18.73525619506836,3068400,0.0,0.0
2019-08-12 00:00:00-04:00,18.559709601278943,18.57921392470286,17.93552474641222,18.062313079833984,2600300,0.0,0.0
2019-08-13 00:00:00-04:00,18.04280600218941,19.03759899578802,17.877007169922972,18.637731552124023,4426600,0.0,0.0
2019-08-14 00:00:00-04:00,17.89651834907584,17.955035053209368,17.067523956298828,17.067523956298828,5541500,0.0,0.0
2019-08-15 00:00:00-04:00,17.16505328123952,17.3015928795674,16.268763828842538,16.50185775756836,3973300,0.0,0.0
2019-08-16 00:00:00-04:00,16.618889339790968,17.19430688800057,16.618889339790968,17.087026596069336,4273200,0.0,0.0
2019-08-19 00:00:00-04:00,17.399116813059766,17.916019491258982,17.369857539127448,17.779478073120117,3505000,0.0,0.0
2019-08-20 00:00:00-04:00,17.67220070613587,17.945279867064695,17.61758301373784,17.85750389099121,2954100,0.0,0.0
2019-08-21 00:00:00-04:00,18.20860794427175,18.54020566543761,18.00379671168706,18.0135498046875,3383100,0.0,0.0
2019-08-22 00:00:00-04:00,18.003795088203493,18.0866954411256,17.462512427081048,17.603927612304688,2999300,0.0,0.0
2019-08-23 00:00:00-04:00,17.389362511048496,17.5551613313643,16.882212959469353,17.048011779785156,3217300,0.0,0.0
2019-08-26 00:00:00-04:00,17.29183618030807,17.29183618030807,16.667653163555322,16.745676040649414,3108700,0.0,0.0
2019-08-27 00:00:00-04:00,16.88221759911266,16.940736158985384,16.267787602147834,16.316551208496094,2376000,0.0,0.0
2019-08-28 00:00:00-04:00,16.170256469025073,16.85295803219336,16.053221224403156,16.589630126953125,2915700,0.0,0.0
2019-08-29 00:00:00-04:00,16.89196826411584,17.535657448483335,16.83637768646177,17.360105514526367,3069400,0.0,0.0
2019-08-30 00:00:00-04:00,17.496649608289427,17.72096517577987,17.272332180586623,17.486896514892578,2095400,0.0,0.0
2019-09-03 00:00:00-04:00,17.194307104249194,17.26257874933401,16.667653149365453,17.174802780151367,2604500,0.0,0.0
2019-09-04 00:00:00-04:00,17.574666585848988,17.93552161913471,17.516148045144494,17.8282413482666,2573200,0.0,0.0
2019-09-05 00:00:00-04:00,18.247617132066935,19.276545116303875,18.2378658999863,19.135129928588867,5547200,0.0,0.0
2019-09-06 00:00:00-04:00,19.03759899578802,19.15463237138082,18.510943224984533,18.637731552124023,2970600,0.0,0.0
2019-09-09 00:00:00-04:00,18.793778394042217,19.915357920273284,18.793778394042217,19.798322677612305,4241600,0.0,0.0
2019-09-10 00:00:00-04:00,19.886098853871896,20.373742293036678,19.35944490688422,20.31522560119629,3213800,0.0,0.0
2019-09-11 00:00:00-04:00,20.8223746289246,21.729391697467214,20.18843854818137,21.63186264038086,6270100,0.0,0.0
2019-09-12 00:00:00-04:00,21.48556733273846,22.256042882169993,20.851629470034716,22.00246810913086,5143800,0.0,0.0
2019-09-13 00:00:00-04:00,22.382832664419094,22.748565212136974,22.139010965940507,22.32431411743164,4218900,0.0,0.0
2019-09-16 00:00:00-04:00,22.00246810913086,22.304808334799716,21.826916200087474,22.00246810913086,2866100,0.0,0.0
2019-09-17 00:00:00-04:00,21.456309726395478,21.79766048044871,21.017429919725334,21.48556900024414,3653900,0.0,0.0
2019-09-18 00:00:00-04:00,21.251497576253847,21.456306885440522,20.840900486521438,21.134462356567383,4159200,0.0,0.0
2019-09-19 00:00:00-04:00,20.773609853748972,21.661120768031946,20.773609853748972,21.397794723510742,2990600,0.0,0.0
2019-09-20 00:00:00-04:00,21.49532450666815,21.5499403358192,20.96866867949073,21.163726806640625,5090200,0.0,0.0
2019-09-23 00:00:00-04:00,20.149426172630932,21.170552367742015,19.934863735302496,20.773609161376953,3529200,0.0,0.0
2019-09-24 00:00:00-04:00,20.549292446051837,20.910149378221583,19.91535640217606,20.110414505004883,3718000,0.0,0.0
2019-09-25 00:00:00-04:00,19.973873100060764,21.027182763456608,19.87634404859205,20.968666076660156,3352100,0.0,0.0
2019-09-26 00:00:00-04:00,20.66632771066416,20.705338215161042,20.081155261515455,20.471269607543945,2260200,0.0,0.0
2019-09-27 00:00:00-04:00,20.559042471773246,20.70533509697604,19.92510652242003,20.100658416748047,3087400,0.0,0.0
2019-09-30 00:00:00-04:00,20.022643860527282,20.042148187818785,19.456977444400295,19.574010848999023,3276600,0.0,0.0
2019-10-01 00:00:00-04:00,19.691042438349747,20.354237807994252,19.213152094979346,19.369197845458984,3241700,0.0,0.0
2019-10-02 00:00:00-04:00,18.940071438898077,19.0668579158416,18.35489893407019,18.823036193847656,3069500,0.0,0.0
2019-10-03 00:00:00-04:00,18.657238886479306,18.862050117147984,18.218360866838882,18.57921600341797,3504800,0.0,0.0
2019-10-04 00:00:00-04:00,18.627977193981916,19.008338429109752,18.471931463662198,18.969327926635742,2750900,0.0,0.0
2019-10-07 00:00:00-04:00,18.93031675146111,19.286296212347036,18.715754323864815,18.77427101135254,2624400,0.0,0.0
2019-10-08 00:00:00-04:00,18.43291987778006,18.540202019475412,18.013546262293048,18.033052444458008,3526900,0.0,0.0
2019-10-09 00:00:00-04:00,18.2866242280729,18.354893994223847,17.73656337490388,17.955026626586914,3000400,0.0,0.0
2019-10-10 00:00:00-04:00,18.179343907501554,18.524595496468777,17.964781498282456,18.22810935974121,3313500,0.0,0.0
2019-10-11 00:00:00-04:00,18.686496403066823,19.01809408986085,18.501191375690844,18.803531646728516,5999800,0.0,0.0
2019-10-14 00:00:00-04:00,18.549956352570337,18.959576904401015,18.315887731554525,18.69624900817871,5806700,0.0,0.0
2019-10-15 00:00:00-04:00,18.637733182036566,19.32335900694096,18.492415270801082,18.979082107543945,7569500,0.0,0.0
2019-10-16 00:00:00-04:00,18.774272703869787,19.466725505500307,18.68649673461914,18.68649673461914,7168000,0.0,0.0
2019-10-17 00:00:00-04:00,20.042144394628277,21.095454137728805,19.534996636996226,19.798322677612305,9109900,0.0,0.0
2019-10-18 00:00:00-04:00,20.14942737211516,21.10520809558261,19.837335859163513,21.007680892944336,6030900,0.0,0.0
2019-10-21 00:00:00-04:00,21.036936756597864,21.124712720661964,19.944616541907706,19.964120864868164,6187000,0.0,0.0
2019-10-22 00:00:00-04:00,19.94461611843762,20.51028239694477,19.42771343661427,20.217695236206055,4071100,0.0,0.0
2019-10-23 00:00:00-04:00,20.295718609156648,20.861384901658752,20.295718609156648,20.754104614257812,3167000,0.0,0.0
2019-10-24 00:00:00-04:00,20.81261994737187,21.036935459387166,19.939737836454913,20.227447509765625,4190300,0.0,0.0
2019-10-25 00:00:00-04:00,20.1689344382119,20.6760840990294,20.090911556563995,20.500532150268555,5924400,0.0,0.0
2019-10-28 00:00:00-04:00,20.69558725368722,21.23199616236162,20.666329837356773,20.988174438476562,2825800,0.0,0.0
2019-10-29 00:00:00-04:00,20.919899997225254,21.192979076660823,20.529783837668646,21.066192626953125,2443600,0.0,0.0
2019-10-30 00:00:00-04:00,20.773610027086008,20.81749801157443,20.261584781529148,20.763858795166016,3718500,0.0,0.0
2019-10-31 00:00:00-04:00,20.42250725575389,20.77360925845831,19.856840954506268,20.276214599609375,5468700,0.0,0.0
2019-11-01 00:00:00-04:00,20.510282027572423,21.51482623877872,20.48102275396189,21.32952308654785,5474100,0.0,0.0
2019-11-04 00:00:00-05:00,21.729392557641816,22.41696974001141,21.475817743264162,22.343822479248047,3741000,0.0,0.0
2019-11-05 00:00:00-05:00,22.626658199639625,22.88510864858386,21.992720187930576,22.0317325592041,5205300,0.0,0.0
2019-11-06 00:00:00-05:00,21.85618028706358,22.060991512809228,21.349030629249064,21.358783721923828,2274000,0.0,0.0
2019-11-07 00:00:00-05:00,21.846422381139362,22.494988949526114,21.748893336091726,22.00246810913086,2963600,0.0,0.0
2019-11-08 00:00:00-05:00,21.82692247079141,22.382837629209472,21.700135977952982,21.973217010498047,4674800,0.0,0.0
2019-11-11 00:00:00-05:00,21.602605759851826,21.758651524402932,21.14812242409143,21.670875549316406,3124800,0.0,0.0
2019-11-12 00:00:00-05:00,21.77815529590437,22.451103743566957,21.51482739983483,21.63186264038086,3105100,0.0,0.0
2019-11-13 00:00:00-05:00,20.997927433778408,21.28075966486985,20.46151852757886,20.695587158203125,4458400,0.0,0.0
2019-11-14 00:00:00-05:00,20.529786294395237,20.87113704474964,20.198188635218035,20.471269607543945,2919400,0.0,0.0
2019-11-15 00:00:00-05:00,20.481025213159224,20.72484694188731,19.929987585374345,20.373743057250977,3289100,0.0,0.0
2019-11-18 00:00:00-05:00,20.11041440903199,20.305470650718014,19.505735781317888,20.2469539642334,3616500,0.0,0.0
2019-11-19 00:00:00-05:00,20.510282221043422,20.512231723175347,19.934862856092057,20.061649322509766,2341100,0.0,0.0
2019-11-20 00:00:00-05:00,19.89585173007199,20.461518038958914,19.730052888145885,19.866594314575195,2526000,0.0,0.0
2019-11-21 00:00:00-05:00,19.92510808271176,20.188435944824413,19.608139153108176,19.652027130126953,2470200,0.0,0.0
2019-11-22 00:00:00-05:00,19.886096319011262,20.42738076512112,19.886096319011262,20.051895141601562,4420100,0.0,0.0
2019-11-25 00:00:00-05:00,20.23720438779756,20.383497059522323,19.895853580298287,19.934865951538086,2775200,0.0,0.0
